GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated), Fuel Trim Bank 1 Short Term(%),Fuel Trim Bank 1 Long Term(%),Fuel trim bank 1 sensor 2(%),Engine Load(%),Engine Load(Absolute)(%),Air Fuel Ratio(Measured)(:1),Air Fuel Ratio(Commanded)(:1),EGR Commanded(%),EGR Error(%),Intake Manifold Pressure(psi),Engine RPM(rpm),O2 Sensor1 Equivalence Ratio(alternate),Commanded Equivalence Ratio(lambda),Mass Air Flow Rate(g/s),O2 Volts Bank 1 sensor 2(V),Intake Air Temperature(°C),Ambient air temp(°C),Engine Coolant Temperature(°C),Catalyst Temperature (Bank 1 Sensor 1)(°C),Catalyst Temperature (Bank 1 Sensor 2)(°C),Speed (OBD)(km/h)
Thu Oct 28 14:29:12 GMT+02:00 2021,28-oct.-2021 14:29:13.302,3.21794613,46.0231507,13.04,9.935046,408.19781494140625,89.4,8.24563026,-0.37110126,3.12203908,0.01553786,38.28125,22.65625,38.28125,79.21569061,60.39215851,13.82207298,13.77900696,54.90196228,-0.78125,12.32820797,1877,0.9402771,0.93734741,14.88000011,0.62,35,-,90,521.70001221,-,49
Thu Oct 28 14:29:13 GMT+02:00 2021,28-oct.-2021 14:29:14.302,3.21812267,46.02313968,13.64,9.935046,408.5792236328125,95.3,9.3589344,0.24660277,3.8821981,0.03240189,37.5,22.65625,38.28125,86.27451324,65.88235474,13.82611084,13.77900696,41.17647171,13.28125,12.90835857,1974,0.94055176,0.93734741,17.11000061,0.76999998,35,-,90,521.70001221,-,51
Thu Oct 28 14:29:14 GMT+02:00 2021,28-oct.-2021 14:29:15.302,3.21830609,46.02312504,14.14,9.935046,407.5015869140625,97.1,9.09198093,0.60094464,3.18428826,0.03937073,35.15625,22.65625,35.15625,87.45098114,65.49019623,14.94359398,14.19486618,44.31372452,-4.6875,13.05339622,2046,1.01657104,0.96563721,18.12999916,0.815,35,-,90,540.40002441,-,53
Thu Oct 28 14:29:15 GMT+02:00 2021,28-oct.-2021 14:29:16.300,3.21849797,46.0231079,14.78,9.935046,407.267822265625,97.2,9.04529381,0.15203181,3.50870252,0.01463213,35.15625,22.65625,35.15625,86.66667175,69.01960754,14.94359398,14.89424706,34.50980377,17.96875,12.90835857,2169,1.01657104,1.01321411,19.37999916,0.76999998,35,-,90,540.40002441,-,56
Thu Oct 28 14:29:16 GMT+02:00 2021,28-oct.-2021 14:29:17.301,3.21869855,46.02309079,15.4,9.935046,406.61492919921875,96.9,8.96748257,0.56862289,3.17830276,0.00868434,36.71875,22.65625,36.71875,81.17647552,73.33333588,15.47968197,14.80632019,0,99.21875,13.05339622,2239,1.05303955,1.00723267,20.31999969,0.69,35,-,90,563.29998779,-,58
Thu Oct 28 14:29:17 GMT+02:00 2021,28-oct.-2021 14:29:18.301,3.21890641,46.02307597,15.95,9.935046,405.92236328125,96.5,8.38928318,0.75177932,4.42448473,-0.02551836,35.9375,22.65625,32.03125,85.88235474,72.54901886,14.69013023,14.71256065,0,0,12.90835857,2351,0.99932861,1.00085449,17.81999969,0.69999999,35,-,90,563.29998779,-,61
Thu Oct 28 14:29:18 GMT+02:00 2021,28-oct.-2021 14:29:19.303,3.21912432,46.02306065,16.7,9.935046,405.4132080078125,95.1,9.09437561,0.50876784,4.00071096,0.0197566,0,22.65625,0,16.47058868,38.4313736,29.39955139,14.53715515,0,0,8.70226383,1988,1.99996948,0.98892212,3.25,0.075,35,-,90,586.20001221,-,61
Thu Oct 28 14:29:19 GMT+02:00 2021,28-oct.-2021 14:29:20.300,3.21935131,46.0230448,17.03,9.935046,405.0223388671875,94.2,9.36252594,0.62847793,3.65115762,0.03538714,35.9375,22.65625,12.5,88.23529816,70.98039246,16.76584053,14.50216389,30.98039246,16.40625,13.05339622,2052,1.14053345,0.98654175,18.54000092,0.02,35,-,90,586.20001221,-,62
Thu Oct 28 14:29:20 GMT+02:00 2021,28-oct.-2021 14:29:21.303,3.21957968,46.02303604,17.28,9.935046,404.5452880859375,92.4,9.88326454,0.58418524,4.02465296,0.04733147,39.0625,22.65625,39.0625,94.50980377,72.54901886,14.38148689,14.44115257,0,0,13.34347153,2113,0.97833252,0.98239136,20.52000046,0.14,35,-,90,594.09997559,-,64
Thu Oct 28 14:29:21 GMT+02:00 2021,28-oct.-2021 14:29:22.301,3.21981158,46.02303123,17.83,9.935046,403.9285888671875,90.4,9.10993767,0.33638534,3.51109672,0.02205255,36.71875,22.65625,36.71875,90.58823395,73.33333588,14.44832993,14.41513443,0,0,13.34347153,2193,0.98287964,0.98062134,21.56999969,0.31999999,34,-,90,594.09997559,-,67
Thu Oct 28 14:29:22 GMT+02:00 2021,28-oct.-2021 14:29:23.301,3.22005373,46.02303409,18.59,9.935046,403.44488525390625,88.9,8.82502747,0.4369418,4.04979229,0.04698034,35.9375,22.65625,36.71875,90.58823395,65.49019623,14.31285095,14.56182861,0,0,13.34347153,2253,0.97366333,0.99060059,22.04000092,0.55000001,34,-,90,618.70001221,-,68
Thu Oct 28 14:29:23 GMT+02:00 2021,28-oct.-2021 14:29:24.301,3.2203026,46.02304015,19.2,9.935046,403.0206298828125,88.2,8.37252331,0.25378537,3.8726213,-0.05329729,0,22.65625,0,19.2156868,16.47058868,29.39955139,14.1603241,0,0,4.78624535,2082,1.99996948,0.96328735,4.1500001,0.55500001,34,-,90,618.70001221,-,68
Thu Oct 28 14:29:24 GMT+02:00 2021,28-oct.-2021 14:29:25.301,3.22054834,46.02304905,19.19,9.935046,402.2730712890625,87.5,8.35336971,0.53869539,3.64996052,0.00086126,31.25,22.65625,31.25,100,61.5686264,14.12353802,13.77900696,30.98039246,0,12.32820797,2050,0.96078491,0.93734741,17.71999931,0.055,34,-,90,627.90002441,-,69
Thu Oct 28 14:29:25 GMT+02:00 2021,28-oct.-2021 14:29:26.301,3.22079822,46.02305484,19.41,9.935046,401.592529296875,87.8,9.41998672,0.65601128,4.12640667,0.00948484,32.8125,22.65625,32.8125,79.60784149,61.96078491,13.74491215,13.77900696,81.96078491,-1.5625,12.47324562,2101,0.93502808,0.93734741,16.51000023,0.35499999,34,-,91,627.90002441,-,71
Thu Oct 28 14:29:26 GMT+02:00 2021,28-oct.-2021 14:29:27.303,3.22104926,46.02306079,19.64,9.935046,401.414306640625,88.7,9.28232002,0.75297642,4.11084414,0.03613979,35.15625,22.65625,35.15625,74.11764526,59.2156868,13.82207298,13.77900696,82.7450943,0,12.32820797,2127,0.9402771,0.93734741,16.40999985,0.65999997,34,-,91,635.59997559,-,72
Thu Oct 28 14:29:27 GMT+02:00 2021,28-oct.-2021 14:29:28.302,3.2213126,46.02305777,20.03,9.935046,401.607177734375,90.3,8.98663616,-0.34955344,3.36026216,0.06328821,35.9375,22.65625,35.9375,70.19608307,58.82352829,13.81624126,13.77900696,82.7450943,-5.46875,12.03813267,2173,0.93988037,0.93734741,16.13999939,0.87,34,-,91,635.59997559,-,73
Thu Oct 28 14:29:28 GMT+02:00 2021,28-oct.-2021 14:29:29.302,3.22157859,46.02304795,20.38,9.935046,401.74664306640625,93.3,8.8381958,-0.18794483,3.68946481,0.01801372,34.375,22.65625,34.375,69.41176605,56.07843018,14.81035709,14.87136841,85.88235474,-3.90625,12.03813267,2189,1.00750732,1.01165771,16.13999939,0.81,34,-,91,639.59997559,-,74
Thu Oct 28 14:29:29 GMT+02:00 2021,28-oct.-2021 14:29:30.301,3.22184103,46.02303006,20.34,9.935046,401.59906005859375,97.1,8.7939024,-0.76375031,3.29801273,-0.00783421,34.375,22.65625,34.375,70.58823395,57.25490189,14.90725708,14.90815449,79.21568298,0,12.03813267,2226,1.01409912,1.01416016,16.80999947,0.76499999,33,-,91,639.59997559,-,75
Thu Oct 28 14:29:30 GMT+02:00 2021,28-oct.-2021 14:29:31.301,3.22211506,46.02299282,20.88,9.935046,400.76788330078125,102.0,9.16021538,0.21188685,3.81755471,0.01817231,34.375,22.65625,34.375,69.41176605,54.90196228,14.8964901,14.97320271,88.23529053,-3.125,12.03813267,2237,1.0133667,1.01858521,16.31999969,0.74000001,33,-,91,641.70001221,-,76
Thu Oct 28 14:29:31 GMT+02:00 2021,28-oct.-2021 14:29:32.302,3.22237703,46.02294336,21.11,9.935046,401.2816162109375,106.3,7.94276428,-0.11372458,3.29801273,0.0380532,33.59375,23.4375,34.375,60.7843132,55.68627548,15.16520691,15.00101566,84.31372833,4.6875,11.16790581,2276,1.03164673,1.02047729,15.06000042,0.70999998,33,-,91,641.70001221,-,77
Thu Oct 28 14:29:32 GMT+02:00 2021,28-oct.-2021 14:29:33.302,3.22263575,46.02288633,21.21,9.935046,401.166015625,110.0,8.9902277,-0.30765492,3.77206469,0.00437424,32.8125,23.4375,32.8125,57.25490189,47.45098114,14.90366745,14.46133995,78.8235321,-2.34375,10.73279285,2296,1.01385498,0.98376465,14.35999966,0.58999997,33,-,91,642.20001221,-,77
Thu Oct 28 14:29:33 GMT+02:00 2021,28-oct.-2021 14:29:34.301,3.22288935,46.02281506,21.24,9.935046,400.80926513671875,113.4,8.76636982,0.76375031,4.05098915,0.02938873,34.375,23.4375,34.375,48.62745285,42.74509811,15.11855125,14.93596745,63.52941132,-0.78125,9.57249069,2327,1.0284729,1.01605225,12.47000027,0.64999998,33,-,92,642.20001221,-,78
Thu Oct 28 14:29:34 GMT+02:00 2021,28-oct.-2021 14:29:35.303,3.22313816,46.02274354,21.3,9.935046,400.30078125,114.7,8.59398746,0.49799395,3.80079532,-0.01615468,31.25,23.4375,32.03125,42.35294342,32.54901886,14.65379333,14.44160175,66.27451324,-1.5625,8.70226383,2327,0.99685669,0.98242188,10.80000019,0.28999999,33,-,92,638.79998779,-,79
Thu Oct 28 14:29:35 GMT+02:00 2021,28-oct.-2021 14:29:36.304,3.22340057,46.02266097,21.97,9.935046,400.0059814453125,115.3,8.88967133,0.70628953,4.06655169,0.04501609,33.59375,23.4375,33.59375,37.25490189,28.62745094,14.48152733,14.6398859,51.76470566,0,6.38166046,2339,0.98513794,0.99591064,6.57999992,0.53999996,33,-,92,638.79998779,-,79
Thu Oct 28 14:29:36 GMT+02:00 2021,28-oct.-2021 14:29:37.302,3.22365718,46.02257909,22.07,9.935046,399.60614013671875,115.6,8.92319012,0.28969839,4.3993454,0.01203558,36.71875,23.4375,36.71875,22.74509811,18.8235302,14.47928429,14.42141438,5.88235283,0,4.49617004,2334,0.98498535,0.98104858,5.90999985,0.32999998,33,-,92,630.59997559,-,79
Thu Oct 28 14:29:37 GMT+02:00 2021,28-oct.-2021 14:29:38.300,3.22390921,46.02250194,22.0,9.935046,399.788818359375,115.6,9.02015495,0.56024319,4.406528,0.042734,35.15625,23.4375,36.71875,18.8235302,15.68627453,14.23524094,14.60309982,0,0,3.62594342,2331,0.96838379,0.9934082,4.84000015,0.55000001,33,-,92,630.59997559,-,79
Thu Oct 28 14:29:38 GMT+02:00 2021,28-oct.-2021 14:29:39.302,3.22416168,46.02241882,22.05,9.935046,399.5157470703125,115.6,9.58518696,0.41539401,4.50947905,0.02644456,34.375,23.4375,34.375,17.64705849,15.29411793,14.70314026,14.62104511,0,0,3.33586788,2324,1.00021362,0.99462891,4.55999994,0.59999996,33,-,92,627.79998779,-,78
Thu Oct 28 14:29:39 GMT+02:00 2021,28-oct.-2021 14:29:40.304,3.2244182,46.02233536,21.88,9.935046,399.0362548828125,115.4,8.25520706,-0.56862289,4.91769028,-0.02355512,34.375,23.4375,34.375,18.03921509,15.29411793,14.69147587,14.59143639,0,0,3.48090577,2305,0.99942017,0.99261475,4.88000011,0.58499998,33,-,91,627.79998779,-,78
Thu Oct 28 14:29:40 GMT+02:00 2021,28-oct.-2021 14:29:41.302,3.22467305,46.0222532,21.7,9.935046,398.656982421875,115.4,9.17697525,0.25378537,4.49271965,0.06443466,34.375,23.4375,34.375,21.17647171,17.25490189,14.65603638,14.43262863,0,0,3.77098107,2292,0.99700928,0.98181152,5.32999992,0.53499997,33,-,91,625.59997559,-,77
Thu Oct 28 14:29:41 GMT+02:00 2021,28-oct.-2021 14:29:42.301,3.22492308,46.02216958,21.6,9.935046,398.52593994140625,114.8,9.21528244,1.71424842,4.50947905,0.01618073,34.375,23.4375,34.375,23.52941132,26.27450943,14.5402956,14.47838688,0,0,5.36639643,2276,0.98913574,0.98492432,8.81999969,0.565,33,-,91,625.59997559,-,77
Thu Oct 28 14:29:42 GMT+02:00 2021,28-oct.-2021 14:29:43.303,3.22517699,46.022091,21.49,9.935046,397.8519287109375,111.4,8.74482155,2.01232648,4.46638346,0.01030956,32.8125,23.4375,33.59375,45.49019623,37.25490189,14.69775677,14.53042603,62.74509811,-28.90625,7.83203793,2265,0.99984741,0.98846436,11.21000004,0.57999998,33,-,91,623.79998779,-,77
Thu Oct 28 14:29:43 GMT+02:00 2021,28-oct.-2021 14:29:44.303,3.22543657,46.02202647,21.34,9.935046,397.7437744140625,107.2,8.88129139,2.06140757,4.30357742,0.05091726,32.03125,23.4375,32.03125,52.54901886,46.27450943,14.9296875,14.59412861,60.7843132,-5.46875,10.44271755,2276,1.015625,0.99279785,13.92000008,0.58999997,33,-,91,623.79998779,-,77
Thu Oct 28 14:29:44 GMT+02:00 2021,28-oct.-2021 14:29:45.302,3.2257013,46.02197564,21.32,9.935046,397.8570556640625,103.1,8.89565659,1.49398184,3.83670831,0.02907447,34.375,23.4375,34.375,60.39215851,49.01960754,14.71166325,14.63450336,68.62744904,2.34375,10.87783051,2285,1.00079346,0.99554443,14.97000027,0.59999996,33,-,91,621.5,-,77
Thu Oct 28 14:29:45 GMT+02:00 2021,28-oct.-2021 14:29:46.304,3.22597496,46.02194123,21.42,9.935046,397.482177734375,98.9,9.03212547,1.57658184,3.92289948,0.02585869,34.375,23.4375,34.375,60.39215851,49.01960754,14.58156681,14.64706421,89.41176605,-0.78125,10.87783051,2292,0.99194336,0.99639893,15.14999962,0.59999996,33,-,91,621.5,-,78
Thu Oct 28 14:29:46 GMT+02:00 2021,28-oct.-2021 14:29:47.303,3.22626205,46.02191804,21.62,9.935046,397.454345703125,95.0,9.123106,1.60052383,4.0162735,0.03769612,33.59375,23.4375,33.59375,56.86274719,47.05882263,14.68295288,14.63226032,84.70587921,-7.03125,10.73279285,2311,0.99884033,0.99539185,14.43999958,0.59499997,33,-,91,621.5,-,78
Thu Oct 28 14:29:47 GMT+02:00 2021,28-oct.-2021 14:29:48.303,3.22654766,46.02190364,21.74,9.935046,397.675048828125,91.6,8.65623665,0.93852705,3.75530529,0.02931033,32.8125,23.4375,32.8125,52.15686417,42.35293961,14.62732506,14.59951115,86.27451324,0,10.1526413,2315,0.99505615,0.99316406,13.26000023,0.58999997,33,-,90,621.5,-,78
Thu Oct 28 14:29:48 GMT+02:00 2021,28-oct.-2021 14:29:49.302,3.22683105,46.02190321,21.79,9.935046,397.996826171875,89.0,8.9806509,0.30645782,3.68467641,-0.00043957,33.59375,23.4375,33.59375,49.01960754,40.7843132,14.71345806,14.58067036,82.7450943,0,9.57249069,2324,1.00091553,0.99188232,12.55000019,0.57999998,33,-,90,618.90002441,-,78
Thu Oct 28 14:29:49 GMT+02:00 2021,28-oct.-2021 14:29:50.303,3.22711362,46.02190916,21.81,9.935046,398.21258544921875,88.4,8.82023907,-0.05386954,3.80079532,0.02096821,33.59375,23.4375,34.375,47.45098114,41.96078491,14.64033413,14.53894901,76.07843018,-7.03125,9.86256599,2325,0.99594116,0.98904419,12.25,0.57999998,33,-,90,618.90002441,-,79
Thu Oct 28 14:29:50 GMT+02:00 2021,28-oct.-2021 14:29:51.302,3.22739531,46.02191511,21.94,9.935046,398.45867919921875,88.2,9.21049404,0.5327099,4.23055458,0.04339544,35.15625,23.4375,35.15625,49.41176605,40.7843132,14.82426453,14.5434351,65.09803772,3.90625,9.42745304,2325,1.00845337,0.98934937,12.63000011,0.57499999,33,-,90,615.09997559,-,78
Thu Oct 28 14:29:51 GMT+02:00 2021,28-oct.-2021 14:29:52.300,3.22768005,46.02192158,21.85,9.935046,398.5701904296875,88.0,8.4012537,0.78050977,4.15274286,0.03378436,33.59375,23.4375,32.8125,45.49019623,36.86274338,14.58964252,14.50664902,76.86274719,3.125,9.13737774,2323,0.99249268,0.98684692,11.63000011,0.56999999,33,-,90,615.09997559,-,78
Thu Oct 28 14:29:52 GMT+02:00 2021,28-oct.-2021 14:29:53.301,3.22796317,46.02192798,21.88,9.935046,398.6767578125,87.7,9.10514927,0.52073884,4.05338335,0.03414359,34.375,23.4375,34.375,44.31372452,36.47058868,14.55509949,14.47165775,60.39215851,-1.5625,8.70226383,2315,0.99014282,0.98446655,10.18999958,0.565,33,-,90,611,-,78
Thu Oct 28 14:29:53 GMT+02:00 2021,28-oct.-2021 14:29:54.303,3.22824117,46.02193905,21.85,9.935046,398.5888671875,86.5,8.51497841,0.961272,3.91691399,0.03692266,33.59375,23.4375,33.59375,40,32.94117737,14.49588299,14.42276001,56.86274338,-2.34375,7.97707558,2314,0.9861145,0.98114014,10.18999958,0.55000001,33,-,90,611,-,78
Thu Oct 28 14:29:54 GMT+02:00 2021,28-oct.-2021 14:29:55.302,3.22852401,46.02195184,21.83,9.935046,398.293212890625,85.3,8.66222191,0.9516952,4.12281513,-0.02142901,32.8125,23.4375,32.8125,40.39215851,34.11764526,14.53446293,14.38866615,56.86274338,0,8.41218853,2304,0.98873901,0.9788208,10.60000038,0.54500002,33,-,90,606.20001221,-,78
Thu Oct 28 14:29:55 GMT+02:00 2021,28-oct.-2021 14:29:56.300,3.22880139,46.02197097,21.68,9.935046,399.372802734375,84.0,8.87171459,1.15999067,4.28202963,0.00166058,34.375,23.4375,34.375,42.35294342,35.29411697,14.51920986,14.36623478,64.31372833,0,8.55722618,2309,0.98770142,0.97729492,10.73999977,0.54500002,33,-,90,606.20001221,-,78
Thu Oct 28 14:29:56 GMT+02:00 2021,28-oct.-2021 14:29:57.301,3.22908096,46.02199335,21.72,9.935046,398.7213134765625,82.8,8.58919907,1.21146607,3.94325018,0.01664526,34.375,23.4375,34.375,40.7843132,30.58823586,14.48332214,14.35995483,61.5686264,3.125,8.26715088,2320,0.98526001,0.97686768,10.39999962,0.54500002,33,-,90,600.70001221,-,78
Thu Oct 28 14:29:57 GMT+02:00 2021,28-oct.-2021 14:29:58.303,3.22936273,46.02201984,21.85,9.935046,398.0902099609375,81.6,9.05606747,0.92416185,4.43884993,0.05945757,33.59375,23.4375,33.59375,30.98039246,27.45098114,14.34380436,14.33438301,30.58823586,6.25,6.52669811,2332,0.97576904,0.97512817,7.98999977,0.52999997,33,-,90,600.70001221,-,79
Thu Oct 28 14:29:58 GMT+02:00 2021,28-oct.-2021 14:29:59.301,3.22964257,46.02204973,21.99,9.935046,397.538330078125,80.3,8.57483292,0.69072717,4.48314285,0.03394331,34.375,23.4375,34.375,29.41176605,20.7843132,14.4321804,14.28369141,16.47058868,7.03125,5.07632065,2332,0.98178101,0.97167969,6.42999983,0.52499998,33,-,90,596.59997559,-,79
Thu Oct 28 14:29:59 GMT+02:00 2021,28-oct.-2021 14:30:00.301,3.22991825,46.02208311,21.97,9.935046,396.943603515625,79.9,8.96149731,0.70988083,4.24252558,0.06828962,33.59375,23.4375,33.59375,23.52941132,19.6078434,14.2195406,14.2495966,7.05882359,1.5625,4.6412077,2321,0.96731567,0.96936035,6.05000019,0.50999999,33,-,91,596.59997559,-,78
Thu Oct 28 14:30:00 GMT+02:00 2021,28-oct.-2021 14:30:01.303,3.23019832,46.02211567,21.9,9.935046,396.92767333984375,79.8,9.14465332,0.68953007,3.78523278,0.04135239,33.59375,23.4375,34.375,22.35294151,21.1764698,14.3563652,14.19083023,5.88235283,9.375,4.49617004,2316,0.97662354,0.96536255,5.71999979,0.5,33,-,91,593.40002441,-,78
Thu Oct 28 14:30:01 GMT+02:00 2021,28-oct.-2021 14:30:02.304,3.23047607,46.02214836,21.76,9.935046,396.7818603515625,79.7,8.44075775,0.4417302,3.96838927,0.05006553,33.59375,23.4375,33.59375,29.80392265,23.52941132,14.17153835,14.16570663,12.94117641,-10.15625,5.36639643,2296,0.96405029,0.96365356,7.55000019,0.51499999,33,-,91,593.40002441,-,78
Thu Oct 28 14:30:02 GMT+02:00 2021,28-oct.-2021 14:30:03.301,3.23075311,46.02218353,21.61,9.935046,396.5281982421875,79.4,9.33618927,0.57341129,4.15633392,0.02124189,33.59375,23.4375,33.59375,36.47058868,35.29411697,14.69461632,14.66366291,26.27450943,-10.9375,6.52669811,2285,0.99963379,0.99752808,9.10999966,0.59499997,33,-,91,591.5,-,77
Thu Oct 28 14:30:03 GMT+02:00 2021,28-oct.-2021 14:30:04.302,3.23102696,46.02221923,21.45,9.935046,396.81781005859375,79.6,9.11113453,0.9696517,4.09887314,0.00933825,32.8125,23.4375,33.59375,52.54901886,41.5686264,14.74037457,14.69057941,48.23529434,-2.34375,9.57249069,2274,1.00274658,0.99935913,12.94999981,0.63999999,33,-,91,591.5,-,77
Thu Oct 28 14:30:04 GMT+02:00 2021,28-oct.-2021 14:30:05.302,3.23130016,46.02225171,21.42,9.935046,397.392333984375,79.8,9.22845078,0.21547815,3.80558372,0.00251351,35.15625,23.4375,35.15625,56.07843399,46.27450943,14.6232872,14.75338459,69.01960754,-6.25,10.1526413,2281,0.99478149,1.00363159,14.27000046,0.70499998,33,-,91,592.20001221,-,77
Thu Oct 28 14:30:05 GMT+02:00 2021,28-oct.-2021 14:30:06.301,3.23157307,46.02228624,21.37,9.935046,397.39892578125,79.8,7.8924861,0.71706343,3.94205308,-0.05976428,33.59375,23.4375,33.59375,58.8235321,49.01960754,14.752038,14.78030109,82.7450943,-1.5625,10.87783051,2290,1.00354004,1.00546265,14.69999981,0.71999997,33,-,91,592.20001221,-,77
Thu Oct 28 14:30:06 GMT+02:00 2021,28-oct.-2021 14:30:07.301,3.2318491,46.02231705,21.54,9.935046,397.69390869140625,79.8,8.91361332,0.38067806,4.10964727,0.00498142,34.375,23.4375,34.375,60.39215851,51.76470566,15.07055092,14.8444519,62.74509811,3.90625,10.87783051,2294,1.02520752,1.00982666,15.14999962,0.71499997,33,-,91,595.40002441,-,77
Thu Oct 28 14:30:07 GMT+02:00 2021,28-oct.-2021 14:30:08.301,3.23212151,46.02235038,21.65,9.935046,397.836669921875,79.5,8.74601841,0.57221419,3.8642416,0.02061689,34.375,23.4375,34.375,59.60784531,49.80392075,15.00146484,14.87181664,69.80392456,2.34375,10.5877552,2319,1.02050781,1.01168823,15.23999977,0.69499999,33,-,91,595.40002441,-,78
Thu Oct 28 14:30:08 GMT+02:00 2021,28-oct.-2021 14:30:09.301,3.23239698,46.02238656,21.81,9.935046,397.89154052734375,79.3,9.25478649,1.25695586,4.00549936,0.01154259,32.03125,23.4375,32.03125,56.07843399,47.05882263,15.0615778,14.89918232,77.64705658,-0.78125,10.44271755,2331,1.02459717,1.0135498,14.10000038,0.67500001,33,-,91,599.5,-,79
Thu Oct 28 14:30:09 GMT+02:00 2021,28-oct.-2021 14:30:10.304,3.23267596,46.02242452,21.95,9.935046,398.063720703125,78.4,9.15303326,1.29526317,4.29998636,0.01209239,33.59375,23.4375,33.59375,49.01960754,40.39215851,14.98217487,14.28548527,76.07843018,12.5,8.99234009,2333,1.01919556,0.97180176,10.86999989,0.61000001,33,-,91,599.5,-,79
Thu Oct 28 14:30:10 GMT+02:00 2021,28-oct.-2021 14:30:11.307,3.23295242,46.02246688,21.99,9.935046,397.66845703125,76.7,9.40442467,1.49637604,4.75727892,0.02416704,35.9375,23.4375,35.9375,39.2156868,32.54901886,14.73005676,14.97006226,43.52941132,-3.125,7.83203793,2339,1.00204468,1.01837158,10.32999992,0.63499999,33,-,91,597.5,-,79
Thu Oct 28 14:30:11 GMT+02:00 2021,28-oct.-2021 14:30:12.302,3.23322487,46.02251582,22.04,9.935046,397.3963623046875,74.6,7.8829093,0.86310971,4.13358927,0.02394407,33.59375,24.21875,33.59375,29.01960754,24.31372643,14.81574059,14.78613186,25.49019623,14.0625,5.51143408,2337,1.00787354,1.00585938,6.86999989,0.63499999,33,-,91,597.5,-,79
Thu Oct 28 14:30:12 GMT+02:00 2021,28-oct.-2021 14:30:13.301,3.23349463,46.02257124,22.04,9.935046,397.171142578125,73.0,8.51019001,1.21984577,4.40293694,0.02188017,33.59375,24.21875,33.59375,23.52941132,20,14.85656452,14.53580952,6.66666651,7.03125,4.6412077,2330,1.01065063,0.98883057,6.05000019,0.61500001,33,-,91,594.20001221,-,79
Thu Oct 28 14:30:13 GMT+02:00 2021,28-oct.-2021 14:30:14.302,3.23376308,46.02263283,21.92,9.935046,396.2742919921875,71.1,8.89805031,1.23061967,4.43765306,0.05138603,35.9375,24.21875,33.59375,22.74509811,18.8235302,14.81574059,14.32989788,0,0,4.06105661,2321,1.00787354,0.974823,5.96000004,0.57499999,33,-,91,594.20001221,-,78
Thu Oct 28 14:30:14 GMT+02:00 2021,28-oct.-2021 14:30:15.302,3.23402836,46.02270066,21.88,9.935046,396.535400390625,69.3,8.73165321,0.71945763,4.50947905,-0.00583335,35.9375,24.21875,35.9375,23.13725471,20.7843132,14.34515095,14.27875614,0,0,4.06105661,2311,0.9758606,0.97134399,6.01000023,0.28999999,33,-,91,593,-,78
Thu Oct 28 14:30:15 GMT+02:00 2021,28-oct.-2021 14:30:16.301,3.23428595,46.02277636,21.75,9.935046,396.5869140625,67.9,8.75320148,0.34835634,4.09288788,0.00661669,34.375,24.21875,34.375,28.23529434,22.74509811,14.34111309,14.27112961,0,0,4.78624535,2300,0.97558594,0.9708252,7.17000008,0.38999999,33,-,91,593,-,78
Thu Oct 28 14:30:16 GMT+02:00 2021,28-oct.-2021 14:30:17.302,3.23454456,46.02285185,21.68,9.935046,396.1727294921875,67.7,9.05247688,0.28012159,4.10725307,0.0053501,33.59375,24.21875,33.59375,30.19607925,24.31372643,14.57304382,14.47390079,6.66666651,-31.25,4.931283,2296,0.99136353,0.98461914,7.5999999,0.53999996,33,-,91,593,-,78
